51515	4.9800	-10.9100	4.9691	118.4000	569.0000
51618	4.9720	-12.7000	4.9593	126.0000	626.0000
51721	4.9640	-12.9300	4.9511	130.0000	639.0000
51824	4.9680	-12.6900	4.9553	126.3000	639.0000
51927	4.9880	-10.7200	4.9773	107.6000	536.0000
52030	4.9760	-10.8400	4.9652	120.8000	546.0000
52133	4.9720	-10.7100	4.9613	107.3000	534.0000
52236	4.9840	-10.6600	4.9733	108.0000	539.0000
52339	4.9840	-10.6200	4.9734	106.6000	536.0000
52442	4.9880	-10.8000	4.9772	106.9000	532.0000
52545	4.9840	-10.7400	4.9733	106.7000	532.0000
52648	4.9840	-10.7500	4.9733	107.7000	534.0000
52751	4.9840	-10.9700	4.9730	120.2000	593.0000
52854	4.9840	-10.6400	4.9734	106.8000	605.0000
52957	4.9840	-13.5000	4.9705	107.1000	567.0000
53060	4.9800	-10.6200	4.9694	107.0000	532.0000
53163	4.9760	-10.5800	4.9654	110.3000	542.0000
53266	4.9840	-10.7100	4.9733	113.4000	565.0000
53369	4.9800	-10.9500	4.9690	106.6000	531.0000
53472	4.9840	-10.6400	4.9734	106.3000	532.0000
53575	4.9720	-10.7000	4.9613	106.6000	531.0000
53678	4.9840	-10.6900	4.9733	107.0000	532.0000
53781	4.9720	-11.9500	4.9601	115.8000	539.0000
53884	4.9760	-10.7100	4.9653	112.5000	560.0000
53987	4.9840	-10.8400	4.9732	124.9000	536.0000
54090	4.9840	-10.7000	4.9733	125.1000	624.0000
54193	4.9880	-10.6700	4.9773	107.5000	536.0000
54296	4.9800	-11.6200	4.9684	109.9000	546.0000
54399	4.9880	-10.5600	4.9774	106.5000	531.0000
54502	4.9760	-10.6000	4.9654	106.7000	532.0000
54605	4.9800	-10.5600	4.9694	120.0000	578.0000
54708	4.9880	-10.6600	4.9773	107.8000	537.0000
54811	4.9840	-10.9000	4.9731	107.1000	534.0000
54914	4.9800	-11.4300	4.9686	107.5000	668.0000
55017	4.9880	-10.6800	4.9773	106.8000	532.0000
55120	4.9840	-10.6600	4.9733	108.3000	531.0000
55223	4.9840	-10.7200	4.9733	106.7000	532.0000
55326	4.9880	-10.7000	4.9773	125.8000	624.0000
55429	4.9840	-11.5900	4.9724	107.6000	596.0000
55532	4.9840	-12.7800	4.9712	106.6000	531.0000
55635	4.9840	-10.7400	4.9733	107.0000	534.0000
